4000	126.4075468502	0.541991333367452
4000	68.9219146096	0.28844796986561
4000	51.1574605236	0.202104099243544
4000	42.2997793148	0.240363543355016
4000	40.8466774346	0.137414657971878
4000	42.912391193	11.0824216634999
4000	29.7505338292	0.171854994832771
4000	44.5257827338	0.03651267699062
4000	40.0712793632	0.0724698479052859
4000	36.397714691	0.0533115419885272
4000	34.5511553556	0.640066814331461
4000	31.01523417	0.469312762076537
4000	29.8838861768	0.466568463620244
4000	27.549897822	0.165964351251192
4000	26.9414483806	0.480469893158579
4000	26.588308404	0.133744735203981
